Id;Label;rank;Cluster;kingdom;phylum;class;order;family
8322495;Taraxacum;GENUS;1;Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae
8322605;Protospathidium muscicola;SPECIES;25;Chromista;Ciliophora;Gymnostomatea;Spathidiida;Protospathidiidae
8322650;Terricirra stramenticola;GENUS;14;Chromista;Ciliophora;Hypotrichea;Stichotrichida;Amphisiellidae
8323229;Solenophrya massula;SPECIES;11;Chromista;Ciliophora;Kinetofragminophora;Suctorida;Acinetidae
8324;Trichocomaceae;FAMILY;31;Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Trichocomaceae
8324121;Trifolium pratense;SPECIES;1;Plantae;Tracheophyta;Magnoliopsida;Fabales;Fabaceae
8324895;Fimicolochytrium;GENUS;31;Fungi;Chytridiomycota;Chytridiomycetes;Spizellomycetales;Spizellomycetaceae
8324907;Monocystis;GENUS;29;Chromista;Myzozoa;Conoidasida;Eugregarinorida;Monocystidae
8324907C1;Monocystis agilis;SPECIES;49;Chromista;Myzozoa;Conoidasida;Eugregarinorida;Monocystidae
8325902;Dileptus polyvacuolatus;SPECIES;11;Chromista;Ciliophora;Litostomatea;Dileptida;Dimacrocaryonidae
8329652;Enchelydium polynucleatum;SPECIES;11;Chromista;Ciliophora;Gymnostomatea;Haptorida;Enchelyidae
8330241;Erniella filiformis;SPECIES;24;Chromista;Ciliophora;;;
8330662;Dileptus anguillula;SPECIES;11;Chromista;Ciliophora;Litostomatea;Dileptida;Dileptidae
8332724;Protaspis;GENUS;49;Chromista;Myzozoa;Dinophyceae;Desmomastigales;Protaspidaceae
8334060;Pseudouroleptus buitkampi;SPECIES;24;Chromista;Ciliophora;Hypotrichea;Stichotrichida;Amphisiellidae
8338250;Paraenchelys terricola;SPECIES;11;Chromista;Ciliophora;Gymnostomatea;Pseudoholophryida;Pseudoholophryidae
8340;Pyxidiophoraceae;FAMILY;31;Fungi;Ascomycota;Laboulbeniomycetes;Pyxidiophorales;Pyxidiophoraceae
8341792;Colpoda minima;SPECIES;23;Chromista;Ciliophora;Colpodea;Colpodida;Colpodidae
8342368;Pseudocarchesium claudicans;SPECIES;18;Chromista;Ciliophora;Oligohymenophorea;Peritrichida;Vorticellidae
8347034;Bryometopidae;FAMILY;25;Chromista;Ciliophora;Colpodea;Bryometopida;Bryometopidae
8349054;Opitutales;ORDER;47;Bacteria;Verrucomicrobia;Opitutae;Opitutales;
8350291;Platyophryidae;FAMILY;25;Chromista;Ciliophora;Colpodea;Cyrtolophosidida;Platyophryidae
8351737;Hedera helix;SPECIES;1;Plantae;Tracheophyta;Magnoliopsida;Apiales;Araliaceae
8353847;Sediminibacterium;GENUS;45;Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Chitinophagaceae
8354269;Phaselicystis;GENUS;45;Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Phaselicystidaceae
8354794;Stichotricha aculeata;SPECIES;18;Chromista;Ciliophora;Hypotrichea;Stichotrichida;Spirofilidae
8357519;Phialina terricola;SPECIES;11;Chromista;Ciliophora;Gymnostomatea;Spathidiida;Trachelophyllidae
8358387;Cyclidium muscicola;SPECIES;18;Chromista;Ciliophora;Oligohymenophorea;Scuticociliatida;Cyclidiidae
8360084;Mykophagophrys terricola;SPECIES;33;Chromista;Ciliophora;Colpodea;Grossglockneriida;Grossglockneriidae
8360166;Drepanomonas dentata;SPECIES;18;Chromista;Ciliophora;Nassophorea;Nassulida;Microthoracidae
8360645;Sphingomonas fennica;SPECIES;45;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae
8362112;Eucoccidiorida;ORDER;49;Chromista;Myzozoa;Conoidasida;Eucoccidiorida;
8365682;Peregrinia;GENUS;29;Chromista;Cercozoa;Imbricatea;Thaumatomonadida;Peregriniidae
8365682C1;Peregrinia clavideferens;SPECIES;49;Chromista;Cercozoa;Imbricatea;Thaumatomonadida;Peregriniidae
8365726;Diaphanoeca;GENUS;29;Protozoa;Choanozoa;Choanoflagellatea;Choanoflagellida;Acanthoecidae
8366186;Enchelydium piliforme;SPECIES;11;Chromista;Ciliophora;Gymnostomatea;Haptorida;Enchelyidae
8367055;Gonostomum affine;SPECIES;18;Chromista;Ciliophora;Hypotrichea;Oxytrichida;Oxytrichidae
8368596;Marynidae;FAMILY;25;Chromista;Ciliophora;Colpodea;Colpodida;Marynidae
8368729;Acidimicrobiales;ORDER;47;Bacteria;Actinobacteria;Actinobacteria;Acidimicrobiales;
8369369;Paraholosticha nana;SPECIES;25;Chromista;Ciliophora;Hypotrichea;Urostylida;Kahliellidae
8369656;Rhizophlyctis;GENUS;31;Fungi;Chytridiomycota;Chytridiomycetes;Rhizophlyctidales;Rhizophlyctidaceae
8369786;Hygrocybe reidii;SPECIES;36;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Hygrophoraceae
8370031;Gaiella occulta;SPECIES;45;Bacteria;Actinobacteria;;Gaiellales;Gaiellaceae
8373930;Drepanomonas pauciciliata;SPECIES;18;Chromista;Ciliophora;Nassophorea;Nassulida;Microthoracidae
8374002;Pseudoplatyophrya saltans;SPECIES;8;Chromista;Ciliophora;Colpodea;Grossglockneriida;Grossglockneriidae
8374779;Euplotes trisulcatus;SPECIES;46;Chromista;Ciliophora;Hypotrichea;Euplotida;Euplotidae
8376435;Australothrix steineri;SPECIES;9;Chromista;Ciliophora;Hypotrichea;Urostylida;Bakuellidae
8379;Erysiphaceae;FAMILY;31;Fungi;Ascomycota;Leotiomycetes;Erysiphales;Erysiphaceae
8380259;Coriplites terricola;SPECIES;11;Chromista;Ciliophora;Gymnostomatea;Haptorida;Acropisthiidae
8380316;Caudiholosticha;GENUS;46;Chromista;Ciliophora;Hypotrichea;Urostylida;Holostichidae
8380602;Palaeospora;GENUS;31;Fungi;Glomeromycota;Glomeromycetes;Archaeosporales;Archaeosporaceae
8381;Helotiaceae;FAMILY;31;Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiaceae
8381802;Lamtostyla lamottei;SPECIES;11;Chromista;Ciliophora;Hypotrichea;Stichotrichida;Amphisiellidae
8382;Hyaloscyphaceae;FAMILY;31;Fungi;Ascomycota;Leotiomycetes;Helotiales;Hyaloscyphaceae
8387843;Epispathidium;GENUS;46;Chromista;Ciliophora;Gymnostomatea;Spathidiida;Spathidiidae
8391327;Achaeta bifollicula;SPECIES;38;Animalia;Annelida;Clitellata;Enchytraeida;Enchytraeidae
8391563;Fuscheria lacustris;SPECIES;11;Chromista;Ciliophora;Gymnostomatea;Haptorida;Fuscheriidae
8392425;Steroidobacter;GENUS;45;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Sinobacteraceae
8392964;Archaeorhizomycetaceae;FAMILY;31;Fungi;Ascomycota;Archaeorhizomycetes;Archaeorhizomycetales;Archaeorhizomycetaceae
8395;Ascobolaceae;FAMILY;31;Fungi;Ascomycota;Pezizomycetes;Pezizales;Ascobolaceae
8395064;Rosa;GENUS;1;Plantae;Tracheophyta;Magnoliopsida;Rosales;Rosaceae
8399;Pezizaceae;FAMILY;31;Fungi;Ascomycota;Pezizomycetes;Pezizales;Pezizaceae
84;Chloroflexi;PHYLUM;45;Bacteria;Chloroflexi;;;
8402004;Cultellothrix;GENUS;25;Chromista;Ciliophora;Gymnostomatea;Spathidiida;Arcuospathidiidae
8402186;Woodruffia australis;SPECIES;23;Chromista;Ciliophora;Colpodea;Cyrtolophosidida;Woodruffiidae
8403;Phaffomycetaceae;FAMILY;31;Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;Phaffomycetaceae
8403767;Bardeliella;GENUS;25;Chromista;Ciliophora;Colpodea;Colpodida;Bardelielidae
8408153;Grossglockneria hyalina;SPECIES;8;Chromista;Ciliophora;Colpodea;Grossglockneriida;Grossglockneriidae
8408880;Thiobacillus;GENUS;45;Bacteria;Proteobacteria;Betaproteobacteria;Hydrogenophilales;Hydrogenophilaceae
8409;Chaetosphaeriaceae;FAMILY;31;Fungi;Ascomycota;Sordariomycetes;Chaetosphaeriales;Chaetosphaeriaceae
8409932;Gerbera jamesonii;SPECIES;1;Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae
8410027;Euplotes;GENUS;46;Chromista;Ciliophora;Hypotrichea;Euplotida;Euplotidae
8410027C1;Euplotes qatarensis;SPECIES;46;Chromista;Ciliophora;Hypotrichea;Euplotida;Euplotidae
8411559;Protospathidium terricola;SPECIES;11;Chromista;Ciliophora;Gymnostomatea;Spathidiida;Protospathidiidae
8412;Cryphonectriaceae;FAMILY;31;Fungi;Ascomycota;Sordariomycetes;Diaporthales;Cryphonectriaceae
8412296;Metopus palaeformis;SPECIES;18;Chromista;Ciliophora;Heterotrichea;Heterotrichida;Metopidae
8412563;Sterkiella thompsoni;SPECIES;18;Chromista;Ciliophora;Hypotrichea;Oxytrichida;Oxytrichidae
8415977;Litonotidae;FAMILY;25;Chromista;Ciliophora;Gymnostomatea;Pleurostomatida;Litonotidae
8416;Bionectriaceae;FAMILY;31;Fungi;Ascomycota;Sordariomycetes;Hypocreales;Bionectriaceae
8416307;Dendrochytridium;GENUS;31;Fungi;Chytridiomycota;Chytridiomycetes;Chytridiales;Chytridiaceae
8417;Clavicipitaceae;FAMILY;31;Fungi;Ascomycota;Sordariomycetes;Hypocreales;Clavicipitaceae
8418;Cordycipitaceae;FAMILY;31;Fungi;Ascomycota;Sordariomycetes;Hypocreales;Cordycipitaceae
8420648;Monosiga ovata;SPECIES;50;Protozoa;Choanozoa;Choanoflagellatea;Choanoflagellida;Codosigidae
8423614;Furgasonia trichocystis;SPECIES;18;Chromista;Ciliophora;Nassophorea;Nassulida;Furgasoniidae
8423927;Epispathidium terricola;SPECIES;27;Chromista;Ciliophora;Gymnostomatea;Spathidiida;Spathidiidae
8424;Halosphaeriaceae;FAMILY;31;Fungi;Ascomycota;Sordariomycetes;Microascales;Halosphaeriaceae
8424887;Pedohymena australiense;SPECIES;18;Chromista;Ciliophora;Nassophorea;Nassulida;Colpodidiidae
8425;Microascaceae;FAMILY;31;Fungi;Ascomycota;Sordariomycetes;Microascales;Microascaceae
8425237;Metacineta mystacina;SPECIES;11;Chromista;Ciliophora;Kinetofragminophora;Suctorida;Urnulidae
8425588;Litonotus digitatus;SPECIES;11;Chromista;Ciliophora;Gymnostomatea;Pleurostomatida;Litonotidae
8429924;Lamtostyla islandica;SPECIES;18;Chromista;Ciliophora;Hypotrichea;Stichotrichida;Amphisiellidae
8436786;Dolichos lablab;SPECIES;1;Plantae;Tracheophyta;Magnoliopsida;Fabales;Fabaceae
8439;Protomycetaceae;FAMILY;31;Fungi;Ascomycota;Taphrinomycetes;Taphrinales;Protomycetaceae
8440;Bolbitiaceae;FAMILY;31;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Bolbitiaceae
8442;Clavariaceae;FAMILY;31;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Clavariaceae
8447;Pluteaceae;FAMILY;31;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Pluteaceae
8448;Pterulaceae;FAMILY;31;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Pterulaceae
8454;Serpulaceae;FAMILY;31;Fungi;Basidiomycota;Agaricomycetes;Boletales;Serpulaceae
8458;Ceratobasidiaceae;FAMILY;31;Fungi;Basidiomycota;Agaricomycetes;Cantharellales;Ceratobasidiaceae
8459;Clavulinaceae;FAMILY;31;Fungi;Basidiomycota;Agaricomycetes;Cantharellales;Clavulinaceae
8461;Corticiaceae;FAMILY;31;Fungi;Basidiomycota;Agaricomycetes;Corticiales;Corticiaceae
8467;Gomphaceae;FAMILY;31;Fungi;Basidiomycota;Agaricomycetes;Gomphales;Gomphaceae
8468;Hymenochaetaceae;FAMILY;31;Fungi;Basidiomycota;Agaricomycetes;Hymenochaetales;Hymenochaetaceae
8495622;Veleshkinema iranicum;SPECIES;29;Animalia;Nematoda;Secernentea;Tylenchida;Sphaerulariidae
858;Mortierellales;ORDER;31;Fungi;Zygomycota;Mortierellomycetes;Mortierellales;
859;Entomophthorales;ORDER;31;Fungi;Zygomycota;Entomophthoromycetes;Entomophthorales;
8594539;Chlorarachnea;CLASS;29;Chromista;Cercozoa;Chlorarachniophyceae;;
860;Basidiobolales;ORDER;31;Fungi;Zygomycota;;Basidiobolales;
8612683;Rhizoctonia;GENUS;31;Fungi;Basidiomycota;Agaricomycetes;Cantharellales;Ceratobasidiaceae
8630017;Cedrus;GENUS;6;Plantae;Tracheophyta;Pinopsida;Pinales;Pinaceae
8657939;Acrospermum gramineum;SPECIES;36;Fungi;Ascomycota;Dothideomycetes;Acrospermales;Acrospermaceae
8668;Paraphysomonadaceae;FAMILY;29;Chromista;Ochrophyta;Chrysophyceae;Ochromonadales;Paraphysomonadaceae
8699;Myxochloridaceae;FAMILY;17;Chromista;Ochrophyta;Xanthophyceae;Rhizochloridales;Myxochloridaceae
8699276;Ramariopsis;GENUS;31;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Clavariaceae
87;Firmicutes;PHYLUM;47;Bacteria;Firmicutes;;;
8701;Botryidiopsidaceae;FAMILY;30;Chromista;Ochrophyta;Xanthophyceae;Mischococcales;Botrydiopsidaceae
8701685;Metromonadea;CLASS;29;Chromista;Cercozoa;Metromonadea;;
8702;Botryochloridaceae;FAMILY;30;Chromista;Ochrophyta;Xanthophyceae;Mischococcales;Botryochloridaceae
8707821;Veleshkinema;GENUS;29;Animalia;Nematoda;Secernentea;Tylenchida;Sphaerulariidae
8720376;Dictyosporiaceae;FAMILY;31;Fungi;Ascomycota;Dothideomycetes;Pleosporales;Dictyosporiaceae
8736;Bryaceae;FAMILY;13;Plantae;Bryophyta;Bryopsida;Bryales;Bryaceae
8736197;Neogregarinorida;ORDER;29;Chromista;Myzozoa;Conoidasida;Neogregarinorida;
8742;Mniaceae;FAMILY;13;Plantae;Bryophyta;Bryopsida;Bryales;Mniaceae
8750602;Achaeta unibulba;SPECIES;38;Animalia;Annelida;Clitellata;Enchytraeida;Enchytraeidae
8754583;Oxytricha hengshanensis;SPECIES;25;Chromista;Ciliophora;Hypotrichea;Oxytrichida;Oxytrichidae
8766080;Peziza;GENUS;36;Fungi;Ascomycota;Pezizomycetes;Pezizales;Pezizaceae
8785;Coccomyxaceae;FAMILY;29;Plantae;Chlorophyta;Chlorophyceae;Chlamydomonadales;Coccomyxaceae
8787;Tricholomataceae;FAMILY;31;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Tricholomataceae
8790;Boletinellaceae;FAMILY;31;Fungi;Basidiomycota;Agaricomycetes;Boletales;Boletinellaceae
8795;Scenedesmaceae;FAMILY;30;Plantae;Chlorophyta;Chlorophyceae;Sphaeropleales;Scenedesmaceae
88;Fusobacteria;PHYLUM;47;Bacteria;Fusobacteria;;;
8801;Campanulaceae;FAMILY;6;Plantae;Tracheophyta;Magnoliopsida;Asterales;Campanulaceae
8816;Chlamydomonadaceae;FAMILY;30;Plantae;Chlorophyta;Chlorophyceae;Volvocales;Chlamydomonadaceae
8816809;Perkinsea;CLASS;29;Chromista;Myzozoa;Perkinsea;;
8853899;Orciraptor;GENUS;29;Chromista;Cercozoa;Sarcomonadea;Glissomonadida;Viridiraptoridae
8856420;Eugregarinorida;ORDER;29;Chromista;Myzozoa;Conoidasida;Eugregarinorida;
8867112;Ferruginibacter paludis;SPECIES;45;Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Chitinophagaceae
8876572;Fridericia tuberosa;SPECIES;38;Animalia;Annelida;Clitellata;Enchytraeida;Enchytraeidae
8884233;Aspergillus;GENUS;31;Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Trichocomaceae
8886828;Edaphobacter dinghuensis;SPECIES;45;Bacteria;Acidobacteria;;Acidobacteriales;Acidobacteriaceae
8891999;Friesea grisea;SPECIES;13;Animalia;Arthropoda;Entognatha;Collembola;Neanuridae
8922158;Chamaedrilus aff. sphagnetorum C SM-2014;SPECIES;38;Animalia;Annelida;Clitellata;Enchytraeida;Enchytraeidae
8926;Sphingomonadaceae;FAMILY;45;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae
8927;Oxalobacteraceae;FAMILY;45;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae
8928;Hydrogenophilaceae;FAMILY;47;Bacteria;Proteobacteria;Betaproteobacteria;Hydrogenophilales;Hydrogenophilaceae
8929;Methylophilaceae;FAMILY;45;Bacteria;Proteobacteria;Betaproteobacteria;Methylophilales;Methylophilaceae
8931;Rhodocyclaceae;FAMILY;45;Bacteria;Proteobacteria;Betaproteobacteria;Rhodocyclales;Rhodocyclaceae
8932;Bdellovibrionaceae;FAMILY;47;Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;Bdellovibrionaceae
8933;Bacteriovoracaceae;FAMILY;47;Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;Bacteriovoracaceae
8936;Desulfobulbaceae;FAMILY;47;Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobulbaceae
8939;Desulfovibrionaceae;FAMILY;47;Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae
8940667;Protaspis obliqua;SPECIES;49;Chromista;Cercozoa;Thecofilosea;Cryomonadida;Protaspidae
8941;Desulfuromonadaceae;FAMILY;45;Bacteria;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;Desulfuromonadaceae
8943;Kofleriaceae;FAMILY;47;Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Kofleriaceae
8944;Myxococcaceae;FAMILY;45;Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Myxococcaceae
8946;Syntrophobacteraceae;FAMILY;47;Bacteria;Proteobacteria;Deltaproteobacteria;Syntrophobacterales;Syntrophobacteraceae
8951948;Orciraptor agilis;SPECIES;28;Chromista;Cercozoa;Sarcomonadea;Glissomonadida;Viridiraptoridae
8971274;Beta vulgaris;SPECIES;1;Plantae;Tracheophyta;Magnoliopsida;Caryophyllales;Amaranthaceae
898;Mononchida;ORDER;29;Animalia;Nematoda;Adenophorea;Mononchida;
8988077;Phacelia;GENUS;1;Plantae;Tracheophyta;Magnoliopsida;Boraginales;Hydrophyllaceae
8990843;Perkinsida;ORDER;29;Chromista;Myzozoa;Perkinsea;Perkinsida;
90;Planctomycetes;PHYLUM;47;Bacteria;Planctomycetes;;;
9000164;Oxytricha quercineti;SPECIES;18;Chromista;Ciliophora;Hypotrichea;Oxytrichida;Oxytrichidae
9003932;Merlinius;GENUS;29;Animalia;Nematoda;Secernentea;Tylenchida;Dolichodoridae
9039392;Galium mollugo;SPECIES;1;Plantae;Tracheophyta;Magnoliopsida;Gentianales;Rubiaceae
9044526;Acrospermum;GENUS;36;Fungi;Ascomycota;Dothideomycetes;Acrospermales;Acrospermaceae
9049014;Dinophyceae;CLASS;29;Chromista;Myzozoa;Dinophyceae;;
9049960;Dacrymyces;GENUS;31;Fungi;Basidiomycota;Dacrymycetes;Dacrymycetales;Dacrymycetaceae
9053167;Fridericia sylvatica;SPECIES;38;Animalia;Annelida;Clitellata;Enchytraeida;Enchytraeidae
91;Rotifera;PHYLUM;29;Animalia;Rotifera;;;
9103818;Opisthotricha terricola;SPECIES;18;Chromista;Ciliophora;Hypotrichea;Oxytrichida;Oxytrichidae
9126515;Entomobryoides;GENUS;13;Animalia;Arthropoda;Entognatha;Collembola;Entomobryidae
9151957;Medicago sativa;SPECIES;1;Plantae;Tracheophyta;Magnoliopsida;Fabales;Fabaceae
9164;Psychodidae;FAMILY;13;Animalia;Arthropoda;Insecta;Diptera;Psychodidae
9171551;Neobodo;GENUS;29;Protozoa;Euglenozoa;Kinetoplastea;Neobodonida;Neobodonidae
9171551C1;Neobodo designis;SPECIES;50;Protozoa;Euglenozoa;Kinetoplastea;Neobodonida;Neobodonidae
9180955;Herpetomonas;GENUS;50;Protozoa;Euglenozoa;Kinetoplastea;Trypanosomatida;Trypanosomatidae
9194236;Lycogala;GENUS;29;Protozoa;Mycetozoa;Myxomycetes;Liceales;Tubiferaceae
9206251;Helianthus annuus;SPECIES;6;Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae
9221087;Achillea millefolium;SPECIES;6;Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae
9281454;Siluaniidae;FAMILY;17;Chromista;Bigyra;Bikosea;Bicoecida;Siluaniidae
933;Sapindales;ORDER;6;Plantae;Tracheophyta;Magnoliopsida;Sapindales;
9330269;Altererythrobacter buctense;SPECIES;45;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae
9334110;Psychomora mycophila;SPECIES;13;Animalia;Arthropoda;Insecta;Diptera;Psychodidae
9345269;Vorticellides;GENUS;46;Chromista;Ciliophora;Oligohymenophorea;Peritrichida;Vorticellidae
9348640;Pelargonium;GENUS;1;Plantae;Tracheophyta;Magnoliopsida;Geraniales;Geraniaceae
9357423;Lithobius;GENUS;39;Animalia;Arthropoda;Chilopoda;Lithobiomorpha;Lithobiidae
9375673;Sclerostagonospora;GENUS;36;Fungi;Ascomycota;Dothideomycetes;Pleosporales;Phaeosphaeriaceae
9381748;Articulospora;GENUS;31;Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiaceae
9381748C1;Articulospora proliferata;SPECIES;36;Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiaceae
9395544;Rubrobacter;GENUS;45;Bacteria;Actinobacteria;;Rubrobacterales;Rubrobacteraceae
9397538;Viridiraptoridae;FAMILY;28;Chromista;Cercozoa;Sarcomonadea;Glissomonadida;Viridiraptoridae
94;Chytridiomycota;PHYLUM;31;Fungi;Chytridiomycota;;;
9405333;Sediminibacterium aquarii;SPECIES;45;Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Chitinophagaceae
9407921;Actinomyces;GENUS;45;Bacteria;Actinobacteria;;Actinomycetales;Actinomycetaceae
9418333;Buddleja;GENUS;1;Plantae;Tracheophyta;Magnoliopsida;Lamiales;Scrophulariaceae
9422198;Pseudaphelenchus;GENUS;32;Animalia;Nematoda;Secernentea;Aphelenchida;Aphelenchoididae
9426362;Allovahlkampfia;GENUS;28;Protozoa;Amoebozoa;Lobosa;Amoebida;Vahlkampfiidae
9430745;Chamaedrilus aff. glandulosus A SM-2014;SPECIES;38;Animalia;Annelida;Clitellata;Enchytraeida;Enchytraeidae
9467085;Mucor;GENUS;36;Fungi;Zygomycota;Mucoromycetes;Mucorales;Mucoraceae
9473002;Euduboscquella;GENUS;13;Chromista;Myzozoa;Dinophyceae;Syndiniales;Duboscquellaceae
9479658;Mrakiaceae;FAMILY;31;Fungi;Basidiomycota;Tremellomycetes;Cystofilobasidiales;Mrakiaceae
95;Ascomycota;PHYLUM;31;Fungi;Ascomycota;;;
9530095;Platyreta;GENUS;25;Protozoa;Cercozoa;Filosia;Vampyrellida;Vampyrellidae
9530095C1;Platyreta germanica;SPECIES;25;Protozoa;Cercozoa;Filosia;Vampyrellida;Vampyrellidae
9534744;Leucosporidium;GENUS;31;Fungi;Basidiomycota;Microbotryomycetes;Leucosporidiales;Leucosporidiaceae
9536;Pasteurellaceae;FAMILY;45;Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae
9537;Moraxellaceae;FAMILY;47;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae
9541;Leptospiraceae;FAMILY;47;Bacteria;Spirochaetae;Spirochaetes;Spirochaetales;Leptospiraceae
9542;Spirochaetaceae;FAMILY;47;Bacteria;Spirochaetae;Spirochaetes;Spirochaetales;Spirochaetaceae
9545;Verrucomicrobiaceae;FAMILY;45;Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae
9566307;Waitea;GENUS;31;Fungi;Basidiomycota;Agaricomycetes;Corticiales;Corticiaceae
9571613;Phenylobacterium;GENUS;45;Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae
9572544;Basiria;GENUS;2;Animalia;Nematoda;Secernentea;Tylenchida;Tylenchidae
9577926;Planctomyces;GENUS;45;Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae
9582951;Nocardia;GENUS;45;Bacteria;Actinobacteria;;Actinomycetales;Nocardiaceae
9583;Theridiidae;FAMILY;39;Animalia;Arthropoda;Arachnida;Araneae;Theridiidae
9593499C1;Solibacter;SPECIES;45;Bacteria;Acidobacteria;Solibacteres;Solibacterales;Solibacteraceae
9598872;Neourostylopsis;GENUS;46;Chromista;Ciliophora;Hypotrichea;Urostylida;Holostichidae
96;Zygomycota;PHYLUM;31;Fungi;Zygomycota;;;
9606178;Hymenochaetopsis;GENUS;31;Fungi;Basidiomycota;Agaricomycetes;Hymenochaetales;Hymenochaetaceae
9608998;Lycopersicon esculentum;SPECIES;1;Plantae;Tracheophyta;Magnoliopsida;Solanales;Solanaceae
9619850;Isolaimium;GENUS;18;Animalia;Nematoda;Adenophorea;Araeolaimida;Isolaimiidae
9620582;Meseres;GENUS;25;Chromista;Ciliophora;Oligotrichea;Halteriida;Halteriidae
9623011;Penicillium;GENUS;36;Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Trichocomaceae
9659532;Filobasidium stepposum;SPECIES;36;Fungi;Basidiomycota;Tremellomycetes;Filobasidiales;Filobasidiaceae
9669912;Apusomonadida;ORDER;29;Protozoa;Sulcozoa;Thecomonadea;Apusomonadida;
9675359;Bulleribasidiaceae;FAMILY;31;Fungi;Basidiomycota;Tremellomycetes;Tremellales;Bulleribasidiaceae
9676124;Phyllobacterium;GENUS;45;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Phyllobacteriaceae
