;consumer_gbif_key;consumer_rank;consumer_name;interaction_type;resource_name;resource_gbif_key;resource_rank;reference;remark
2011;361;CLASS;Diplopoda;eats;Resource:SOM;R3;RESOURCE;;
2012;240;KINGDOM;Diplura;eats;Resource:SOM;R3;RESOURCE;;
2013;2559290;SPECIES;Dissophora decumbens;eats;Resource:SOM;R3;RESOURCE;;
2014;3565;FAMILY;Enchytraeidae;eats;Resource:SOM;R3;RESOURCE;;
2015;2627185;GENUS;Endochytrium;eats;Resource:SOM;R3;RESOURCE;;
2016;9659532;SPECIES;Filobasidium stepposum;eats;Resource:SOM;R3;RESOURCE;;
2017;2554333;SPECIES;Geastrum saccatum;eats;Resource:SOM;R3;RESOURCE;;
2018;2558209;GENUS;Gongronella;eats;Resource:SOM;R3;RESOURCE;;
2019;2558212;SPECIES;Gongronella butleri;eats;Resource:SOM;R3;RESOURCE;;
2020;8367055;SPECIES;Gonostomum affine;eats;Resource:SOM;R3;RESOURCE;Foissner 1998;
2021;2558227;SPECIES;Halteromyces radiatus;eats;Resource:SOM;R3;RESOURCE;;
2022;9744773;SPECIES;Hodophilus hymenocephalus;eats;Resource:SOM;R3;RESOURCE;;
2023;7933468;SPECIES;Holosticha adami;eats;Resource:SOM;R3;RESOURCE;Foissner 1998;
2024;7406837;SPECIES;Holosticha manca;eats;Resource:SOM;R3;RESOURCE;Foissner 1998;
2025;7832910;SPECIES;Holosticha muscicola;eats;Resource:SOM;R3;RESOURCE;Foissner 1998;
2026;7861564;SPECIES;Holosticha sylvatica;eats;Resource:SOM;R3;RESOURCE;Foissner 1998;
2027;7922505;SPECIES;Holostichides chardezi;eats;Resource:SOM;R3;RESOURCE;Foissner 1998;
2028;7997569;SPECIES;Holostichides terricola;eats;Resource:SOM;R3;RESOURCE;Foissner 1998;
2029;3481158;SPECIES;Holwaya mucida;eats;Resource:SOM;R3;RESOURCE;;
2030;2586813;GENUS;Hyalorbilia;eats;Resource:SOM;R3;RESOURCE;;
2031;2523318;GENUS;Hygrocybe;eats;Resource:SOM;R3;RESOURCE;;
2032;8369786;SPECIES;Hygrocybe reidii;eats;Resource:SOM;R3;RESOURCE;;
2033;2582306;SPECIES;Hymenoscyphus repandus;eats;Resource:SOM;R3;RESOURCE;;
2034;2584918;SPECIES;Hyphodiscus hymeniophilus;eats;Resource:SOM;R3;RESOURCE;;
2035;2518830;SPECIES;Hyphodontia rimosissima;eats;Resource:SOM;R3;RESOURCE;;
2036;2595140;SPECIES;Iodophanus carneus;eats;Resource:SOM;R3;RESOURCE;Funguild;
2037;2518115;GENUS;Itersonilia;eats;Resource:SOM;R3;RESOURCE;Funguild;
2038;2518117;SPECIES;Itersonilia perplexans;eats;Resource:SOM;R3;RESOURCE;Funguild;
2039;7642388;SPECIES;Kalometopia duplicata;eats;Resource:SOM;R3;RESOURCE;Foissner 1998;
2040;2559068;SPECIES;Kuzuhaea moniliformis;eats;Resource:SOM;R3;RESOURCE;;
2041;7670289;SPECIES;Maryna umbrellata;eats;Resource:SOM;R3;RESOURCE;Foissner 1998;
2042;2593986;SPECIES;Melastiza contorta;eats;Resource:SOM;R3;RESOURCE;;
2043;7550194;SPECIES;Metopus es;eats;Resource:SOM;R3;RESOURCE;Foissner 1998;
2044;2558228;GENUS;Mortierella;eats;Resource:SOM;R3;RESOURCE;;
2045;9467085;GENUS;Mucor;eats;Resource:SOM;R3;RESOURCE;;
2046;2555295;SPECIES;Multiclavula mucida;eats;Resource:SOM;R3;RESOURCE;;
2047;2513009;GENUS;Orbilia;eats;Resource:SOM;R3;RESOURCE;;
2048;4653212;FAMILY;Oribatida;eats;Resource:SOM;R3;RESOURCE;;
2049;7892382;SPECIES;Orthoamphisiella franzi;eats;Resource:SOM;R3;RESOURCE;Foissner 1998;
2050;7885156;SPECIES;Oxytricha proximata;eats;Resource:SOM;R3;RESOURCE;Foissner 1998;
2051;2524401;GENUS;Panaeolus;eats;Resource:SOM;R3;RESOURCE;Funguild;
2052;2564469;SPECIES;Panorbis viscosus;eats;Resource:SOM;R3;RESOURCE;;
2053;7461602;SPECIES;Paraholosticha lichenicola;eats;Resource:SOM;R3;RESOURCE;Foissner 1998;
2054;8038938;SPECIES;Pattersoniella vitiphila;eats;Resource:SOM;R3;RESOURCE;Foissner 1998;
2055;9623011;GENUS;Penicillium;eats;Resource:SOM;R3;RESOURCE;;
2056;2523664;SPECIES;Peniophorella praetermissa;eats;Resource:SOM;R3;RESOURCE;;
2057;7739586;SPECIES;Phacodinium metchnicoffi;eats;Resource:SOM;R3;RESOURCE;Foissner 1998;
2058;2579070;GENUS;Phaeosphaeria;eats;Resource:SOM;R3;RESOURCE;;
2059;2534205;SPECIES;Pholiota squarrosa;eats;Resource:SOM;R3;RESOURCE;;
2060;2559052;SPECIES;Piptocephalis graefenhanii;eats;Resource:SOM;R3;RESOURCE;;
2061;5241275;SPECIES;Pluteus petasatus;eats;Resource:SOM;R3;RESOURCE;;
2062;7641695;SPECIES;Pluteus phlebophorus;eats;Resource:SOM;R3;RESOURCE;;
2063;2531688;GENUS;Porpoloma;eats;Resource:SOM;R3;RESOURCE;;
2064;6587163;GENUS;Preussia;eats;Resource:SOM;R3;RESOURCE;;
2065;2557854;SPECIES;Proceropycnis pinicola;eats;Resource:SOM;R3;RESOURCE;;
2066;8334060;SPECIES;Pseudouroleptus buitkampi;eats;Resource:SOM;R3;RESOURCE;Foissner 1998;
2067;5953400;GENUS;Psora;eats;Resource:SOM;R3;RESOURCE;;
2068;2540688;SPECIES;Pterula echo;eats;Resource:SOM;R3;RESOURCE;;
2069;2588233;GENUS;Pyrenochaeta;eats;Resource:SOM;R3;RESOURCE;;
2070;3442060;SPECIES;Pyxidiophora arvernensis;eats;Resource:SOM;R3;RESOURCE;;
2071;2540225;SPECIES;Ramariopsis kunzei;eats;Resource:SOM;R3;RESOURCE;;
2072;3385303;SPECIES;Rhizophlyctis harderi;eats;Resource:SOM;R3;RESOURCE;;
2073;2627419;SPECIES;Rhizophlyctis rosea;eats;Resource:SOM;R3;RESOURCE;;
2074;2627132;GENUS;Rhizophydium;eats;Resource:SOM;R3;RESOURCE;;
2075;2627487;SPECIES;Rhizophydium patellarium;eats;Resource:SOM;R3;RESOURCE;;
2076;2599166;SPECIES;Saccharomyces cerevisiae;eats;Resource:SOM;R3;RESOURCE;;
2077;2595488;SPECIES;Saccobolus dilutellus;eats;Resource:SOM;R3;RESOURCE;Funguild;
2078;5840;FAMILY;Scarabaeidae;eats;Resource:SOM;R3;RESOURCE;;
2079;9375673;GENUS;Sclerostagonospora;eats;Resource:SOM;R3;RESOURCE;;
2080;2552607;GENUS;Scytinostroma;eats;Resource:SOM;R3;RESOURCE;;
2081;5249473;SPECIES;Sphaerobolus stellatus;eats;Resource:SOM;R3;RESOURCE;;
2082;2627401;GENUS;Spizellomyces;eats;Resource:SOM;R3;RESOURCE;;
2083;2518166;GENUS;Sporobolomyces;eats;Resource:SOM;R3;RESOURCE;;
2084;5258938;SPECIES;Stephensia shanorii;eats;Resource:SOM;R3;RESOURCE;;
2085;2553044;SPECIES;Stereum ostrea;eats;Resource:SOM;R3;RESOURCE;;
2086;2561637;SPECIES;Stilbocrea macrostoma;eats;Resource:SOM;R3;RESOURCE;;
2087;2559079;SPECIES;Syncephalis depressa;eats;Resource:SOM;R3;RESOURCE;;
2088;2559082;SPECIES;Syncephalis fuscata;eats;Resource:SOM;R3;RESOURCE;;
2089;2598197;GENUS;Talaromyces;eats;Resource:SOM;R3;RESOURCE;;
2090;2595518;SPECIES;Thecotheus holmskjoldii;eats;Resource:SOM;R3;RESOURCE;Funguild;
2091;1446543;GENUS;Tipula;eats;Resource:SOM;R3;RESOURCE;;
2092;7439614;SPECIES;Tricoronella pulchra;eats;Resource:SOM;R3;RESOURCE;Foissner 1998;
2093;2613773;SPECIES;Tubeufia helicomyces;eats;Resource:SOM;R3;RESOURCE;;
2094;8045570;SPECIES;Uroleptus humicola;eats;Resource:SOM;R3;RESOURCE;Foissner 1998;
2095;8058518;SPECIES;Urosoma macrostoma;eats;Resource:SOM;R3;RESOURCE;Foissner 1998;
2096;7969533;SPECIES;Urosomoida agilis;eats;Resource:SOM;R3;RESOURCE;Foissner 1998;
2097;7351754;GENUS;Vorticella astyliformis;eats;Resource:SOM;R3;RESOURCE;Foissner 1998;
2098;2599451;GENUS;Yarrowia;eats;Resource:SOM;R3;RESOURCE;;
2099;2555201;SPECIES;Rhizoctonia solani;parasiteOf;Solanaceae;7717;FAMILY;GLoBi;the first 15 families in terms of listed interactions
2100;1162125;GENUS;Agriotes;eats;Solanaceae;7717;FAMILY;https://www.brc.ac.uk/DBIF/invertebrates.aspx;
2101;8011702;GENUS;Athous;eats;Solanaceae;7717;FAMILY;https://www.brc.ac.uk/DBIF/invertebrates.aspx;
2102;5262297;SPECIES;Phoma herbarum;parasiteOf;Solanum lycopersicum;2930137;SPECIES;FungalDataBase;
2103;2130185;SPECIES;Tetranychus urticae;parasiteOf;Solanum lycopersicum;2930137;SPECIES;https://www.cabi.org/isc/datasheet/53366;
2104;2130185;SPECIES;Tetranychus urticae;parasiteOf;Solanum melongena;2930617;SPECIES;https://www.cabi.org/isc/datasheet/53366;
2105;5262297;SPECIES;Phoma herbarum;parasiteOf;Solanum tuberosum;2930262;SPECIES;FungalDataBase;
2106;2513144;GENUS;Protomyces;parasiteOf;Sonchus oleraceus;8228544;SPECIES;FungalDataBase;
2107;3204289;SPECIES;Polymyxa graminis;parasiteOf;Sorghum arundinaceum;4108497;SPECIES;FungalDataBase;
2108;3204289;SPECIES;Polymyxa graminis;parasiteOf;Sorghum arundinaceum;4108497;SPECIES;FungalDataBase;
2109;2130185;SPECIES;Tetranychus urticae;parasiteOf;Sorghum bicolor;2705181;SPECIES;https://www.cabi.org/isc/datasheet/53366;
2110;3204289;SPECIES;Polymyxa graminis;parasiteOf;Sorghum verticilliflorum;4105531;SPECIES;FungalDataBase;
2111;8229102;CLASS;Colpodea;eats;Euglyphida;9797892;ORDER;;pred2 assoc au substrat
2112;128048854;KINGDOM;Leptophryidae;eats;Euglyphida;9797892;ORDER;;pred2 assoc au substrat
2113;2329;FAMILY;Nucleariidae;eats;Euglyphida;9797892;ORDER;;pred2 assoc au substrat
2114;7982209;CLASS;Spirotrichea;eats;Euglyphida;9797892;ORDER;;pred2 assoc au substrat
2115;6586;FAMILY;Vampyrellidae;eats;Euglyphida;9797892;ORDER;;pred2 assoc au substrat
2116;2130185;SPECIES;Tetranychus urticae;parasiteOf;Stachys arvensis;2927229;SPECIES;https://www.cabi.org/isc/datasheet/53366;
2117;5262297;SPECIES;Phoma herbarum;parasiteOf;Stachys palustris;2927245;SPECIES;FungalDataBase;
2118;5262297;SPECIES;Phoma herbarum;parasiteOf;Stachytarpheta dichotoma;2925448;GENUS;FungalDataBase;
2119;5262297;SPECIES;Phoma herbarum;parasiteOf;Stachytarpheta jamaicensis;2925463;SPECIES;FungalDataBase;
2120;4080;FAMILY;Geophilidae;eats;Staphylinidae;7854;FAMILY;0.1111/oik.04885;
2121;5540;FAMILY;Lithobiidae;eats;Staphylinidae;7854;FAMILY;0.1111/oik.04885;
2122;2626969;SPECIES;Olpidium brassicae;parasiteOf;Stellaria;3085667;GENUS;FungalDataBase;
2123;8229102;CLASS;Colpodea;eats;Stemonitidae;4920982;FAMILY;;pred2 assoc au substrat
2124;128048854;KINGDOM;Leptophryidae;eats;Stemonitidae;4920982;FAMILY;;pred2 assoc au substrat
2125;2329;FAMILY;Nucleariidae;eats;Stemonitidae;4920982;FAMILY;;pred2 assoc au substrat
2126;7982209;CLASS;Spirotrichea;eats;Stemonitidae;4920982;FAMILY;;pred2 assoc au substrat
2127;6586;FAMILY;Vampyrellidae;eats;Stemonitidae;4920982;FAMILY;;pred2 assoc au substrat
2128;7589559;CLASS;Litostomatea;eats;Stephanoecidae;8157265;FAMILY;;pred2 assoc au substrat
2129;2555201;SPECIES;Rhizoctonia solani;parasiteOf;Streptophyta;36;PHYLUM;GLoBi;the first 15 families in terms of listed interactions
2130;3194385;GENUS;Chlamydomyxa;eats;Synechococcus;3216715;GENUS;https://www.arcella.nl/chlamydomyxa-labyrinthuloides;
2131;5262297;SPECIES;Phoma herbarum;parasiteOf;Tagetes erecta;3088488;SPECIES;FungalDataBase;
2132;2626969;SPECIES;Olpidium brassicae;parasiteOf;Taraxacum;8322495;GENUS;FungalDataBase;
2133;2513144;GENUS;Protomyces;parasiteOf;Taraxacum;8322495;GENUS;FungalDataBase;
2134;5262297;SPECIES;Phoma herbarum;parasiteOf;Taraxacum officinale;5394163;SPECIES;FungalDataBase;
2135;2130185;SPECIES;Tetranychus urticae;parasiteOf;Terminalia catappa;3189394;SPECIES;https://www.cabi.org/isc/datasheet/53366;
2136;8229102;CLASS;Colpodea;eats;Thaumatomastigidae;4378164;FAMILY;;pred2 assoc au substrat
2137;128048854;KINGDOM;Leptophryidae;eats;Thaumatomastigidae;4378164;FAMILY;;pred2 assoc au substrat
2138;2329;FAMILY;Nucleariidae;eats;Thaumatomastigidae;4378164;FAMILY;;pred2 assoc au substrat
2139;7982209;CLASS;Spirotrichea;eats;Thaumatomastigidae;4378164;FAMILY;;pred2 assoc au substrat
2140;6586;FAMILY;Vampyrellidae;eats;Thaumatomastigidae;4378164;FAMILY;;pred2 assoc au substrat
2141;5262297;SPECIES;Phoma herbarum;parasiteOf;Thuja;2684168;GENUS;FungalDataBase;
2142;2130185;SPECIES;Tetranychus urticae;parasiteOf;Tilia cordata;3152047;SPECIES;https://www.cabi.org/isc/datasheet/53366;
2143;2513144;GENUS;Protomyces;parasiteOf;Torilis neglecta;3632589;SPECIES;FungalDataBase;
2144;3202934;GENUS;Aphanomyces;parasiteOf;Trifolium;2973363;GENUS;FungalDataBase;
2145;2626969;SPECIES;Olpidium brassicae;parasiteOf;Trifolium;2973363;GENUS;FungalDataBase;
2146;3204289;SPECIES;Polymyxa graminis;parasiteOf;Trifolium;2973363;GENUS;FungalDataBase;
2147;5249953;SPECIES;Waitea circinata;parasiteOf;Trifolium vestitum;5359181;SPECIES;FungalDataBase;
2148;5262297;SPECIES;Phoma herbarum;parasiteOf;Trifolium incarnatum;5359378;SPECIES;FungalDataBase;
2149;5262297;SPECIES;Phoma herbarum;parasiteOf;Trifolium pratense;8324121;SPECIES;FungalDataBase;
2150;2130185;SPECIES;Tetranychus urticae;parasiteOf;Trifolium repens;5358748;SPECIES;https://www.cabi.org/isc/datasheet/53366;
2151;5249953;SPECIES;Waitea circinata;parasiteOf;Trifolium subterraneum;5359330;SPECIES;FungalDataBase;
2152;2130185;SPECIES;Tetranychus urticae;parasiteOf;Trifolium vesiculosum;5359334;SPECIES;https://www.cabi.org/isc/datasheet/53366;
2153;8229102;CLASS;Colpodea;eats;Trinematidae;3235224;FAMILY;;pred2 assoc au substrat
2154;128048854;KINGDOM;Leptophryidae;eats;Trinematidae;3235224;FAMILY;;pred2 assoc au substrat
2155;2329;FAMILY;Nucleariidae;eats;Trinematidae;3235224;FAMILY;;pred2 assoc au substrat
2156;7982209;CLASS;Spirotrichea;eats;Trinematidae;3235224;FAMILY;;pred2 assoc au substrat
2157;6586;FAMILY;Vampyrellidae;eats;Trinematidae;3235224;FAMILY;;pred2 assoc au substrat
2158;5433907;SPECIES;Pythium rostratifingens;parasiteOf;Triticum;2706388;GENUS;http://www.westerdijkinstitute.nl/publications/1050/045-New%20species%20of%20Pythium%20and%20Phytophthora.pdf;
2159;5262297;SPECIES;Phoma herbarum;parasiteOf;Triticum aestivum;7795888;SPECIES;FungalDataBase;
2160;3204289;SPECIES;Polymyxa graminis;parasiteOf;Triticum aestivum;7795888;SPECIES;FungalDataBase;
2161;3204289;SPECIES;Polymyxa graminis;parasiteOf;Triticum spelta;2706402;SPECIES;FungalDataBase;
2162;7652;FAMILY;Chthoniidae;eats;Trombidiformes;543;ORDER;;
2163;4080;FAMILY;Geophilidae;eats;Trombidiformes;543;ORDER;0.1111/oik.04885;
2164;5540;FAMILY;Lithobiidae;eats;Trombidiformes;543;ORDER;0.1111/oik.04885;
2165;1247492;GENUS;Notiophilus;eats;Trombidiformes;543;ORDER;betsi;
2166;5262297;SPECIES;Phoma herbarum;parasiteOf;Urtica;3250959;GENUS;FungalDataBase;
2167;5262297;SPECIES;Phoma herbarum;parasiteOf;Urtica dioica;7960979;SPECIES;FungalDataBase;
2168;5262297;SPECIES;Phoma herbarum;parasiteOf;Verbena;2925470;GENUS;FungalDataBase;
2169;2626969;SPECIES;Olpidium brassicae;parasiteOf;Veronica;3172047;GENUS;FungalDataBase;
2170;5262297;SPECIES;Phoma herbarum;parasiteOf;Vetiveria zizanioides;2705233;SPECIES;FungalDataBase;
2171;5262297;SPECIES;Phoma herbarum;parasiteOf;Vicia;2974751;GENUS;FungalDataBase;
2172;2130185;SPECIES;Tetranychus urticae;parasiteOf;Vicia faba;2974832;SPECIES;https://www.cabi.org/isc/datasheet/53366;
2173;2130185;SPECIES;Tetranychus urticae;parasiteOf;Vicia sativa;2975014;SPECIES;https://www.cabi.org/isc/datasheet/53366;
2174;2130185;SPECIES;Tetranychus urticae;parasiteOf;Vigna angularis;2982508;SPECIES;https://www.cabi.org/isc/datasheet/53366;
2175;2130185;SPECIES;Tetranychus urticae;parasiteOf;Vigna radiata;2982380;SPECIES;https://www.cabi.org/isc/datasheet/53366;
2176;2130185;SPECIES;Tetranychus urticae;parasiteOf;Vigna unguiculata;2982583;SPECIES;https://www.cabi.org/isc/datasheet/53366;
2177;2130185;SPECIES;Tetranychus urticae;parasiteOf;Viola odorata;5331181;SPECIES;https://www.cabi.org/isc/datasheet/53366;
2178;1198599;GENUS;Barynotus;eats;Violaceae;6631;FAMILY;https://www.brc.ac.uk/DBIF/invertebrates.aspx;
2179;2130185;SPECIES;Tetranychus urticae;parasiteOf;Vitis vinifera;5372392;SPECIES;https://www.cabi.org/isc/datasheet/53366;
2180;2130185;SPECIES;Tetranychus urticae;parasiteOf;Withania somnifera;2928840;SPECIES;https://www.cabi.org/isc/datasheet/53366;
2181;2130185;SPECIES;Tetranychus urticae;parasiteOf;Zantedeschia aethiopica;2868827;SPECIES;https://www.cabi.org/isc/datasheet/53366;
2182;5262297;SPECIES;Phoma herbarum;parasiteOf;Zea mays;5290052;SPECIES;FungalDataBase;
2183;3204289;SPECIES;Polymyxa graminis;parasiteOf;Zea mays;5290052;SPECIES;FungalDataBase;
2184;2130185;SPECIES;Tetranychus urticae;parasiteOf;Zea mays;5290052;SPECIES;https://www.cabi.org/isc/datasheet/53366;
2185;7842856;GENUS;Amplimerlinius;parasiteOf;Tracheophyta;7707728;PHYLUM;NEMAGuild;
2186;2282747;GENUS;Aporcelaimellus;eats;Tracheophyta;7707728;PHYLUM;NEMAGuild;
2187;9572544;GENUS;Basiria;eats;Tracheophyta;7707728;PHYLUM;NEMAGuild;PMCID: PMC2619405
2188;2284001;GENUS;Boleodorus;eats;Tracheophyta;7707728;PHYLUM;NEMAGuild;PMCID: PMC2619405
2189;2518208;GENUS;Cladosporium;parasiteOf;Tracheophyta;7707728;PHYLUM;NEMAGuild;
2190;2283952;GENUS;Ditylenchus;eats;Tracheophyta;7707728;PHYLUM;NEMAGuild;
2191;4405791;GENUS;Ecumenicus;eats;Tracheophyta;7707728;PHYLUM;NEMAGuild;PMCID: PMC2619405
2192;2284094;GENUS;Helicotylenchus;parasiteOf;Tracheophyta;7707728;PHYLUM;NEMAGuild;
2193;2283969;GENUS;Heterodera;parasiteOf;Tracheophyta;7707728;PHYLUM;NEMAGuild;
2194;2282727;GENUS;Longidorus;parasiteOf;Tracheophyta;7707728;PHYLUM;NEMAGuild;
2195;8005155;GENUS;Meloidogyne;parasiteOf;Tracheophyta;7707728;PHYLUM;NEMAGuild;
2196;9003932;GENUS;Merlinius;parasiteOf;Tracheophyta;7707728;PHYLUM;NEMAGuild;
2197;2282644;GENUS;Mesodorylaimus;eats;Tracheophyta;7707728;PHYLUM;NEMAGuild;PMCID: PMC2619405
2198;4405846;GENUS;Neopsilenchus;eats;Tracheophyta;7707728;PHYLUM;NEMAGuild;PMCID: PMC2619405
2199;7235427;GENUS;Paratylenchus;parasiteOf;Tracheophyta;7707728;PHYLUM;NEMAGuild;
2200;4556321;SPECIES;Pratylenchoides ritteri;parasiteOf;Tracheophyta;7707728;PHYLUM;NEMAGuild;
2201;2284120;GENUS;Pratylenchus;parasiteOf;Tracheophyta;7707728;PHYLUM;NEMAGuild;
2202;2282603;GENUS;Prodorylaimus;eats;Tracheophyta;7707728;PHYLUM;NEMAGuild;PMCID: PMC2619405
2203;2282607;GENUS;Pungentus;eats;Tracheophyta;7707728;PHYLUM;NEMAGuild;PMCID: PMC2619405
2204;4281844;GENUS;Rotylenchulus;parasiteOf;Tracheophyta;7707728;PHYLUM;NEMAGuild;
2205;4281839;GENUS;Tylenchus;parasiteOf;Tracheophyta;7707728;PHYLUM;NEMAGuild;
2206;2282732;GENUS;Xiphinema;parasiteOf;Tracheophyta;7707728;PHYLUM;NEMAGuild;
2207;2283761;GENUS;Acrobeles;eats;Archaea;2;KINGDOM;NEMAGuild;
2208;2283754;GENUS;Acrobeloides;eats;Archaea;2;KINGDOM;NEMAGuild;
2209;2282770;GENUS;Alaimus;eats;Archaea;2;KINGDOM;NEMAGuild;
2210;2282756;GENUS;Amphidelus;eats;Archaea;2;KINGDOM;NEMAGuild;
2211;2283334;GENUS;Bastiania;eats;Archaea;2;KINGDOM;NEMAGuild;
2212;2283209;GENUS;Cephalobus;eats;Archaea;2;KINGDOM;NEMAGuild;
2213;5188658;GENUS;Diplogasteroides;eats;Archaea;2;KINGDOM;NEMAGuild;PMCID: PMC2619405
2214;4405791;GENUS;Ecumenicus;eats;Archaea;2;KINGDOM;NEMAGuild;PMCID: PMC2619405
2215;2283772;GENUS;Eucephalobus;eats;Archaea;2;KINGDOM;NEMAGuild;
2216;4348568;GENUS;Eumonhystera;eats;Archaea;2;KINGDOM;NEMAGuild;
2217;9619850;GENUS;Isolaimium;eats;Archaea;2;KINGDOM;NEMAGuild;
2218;2282644;GENUS;Mesodorylaimus;eats;Archaea;2;KINGDOM;NEMAGuild;PMCID: PMC2619405
2219;2283674;GENUS;Mesorhabditis;eats;Archaea;2;KINGDOM;NEMAGuild;
2220;4555808;GENUS;Metateratocephalus;eats;Archaea;2;KINGDOM;NEMAGuild;
2221;2281434;GENUS;Odontolaimus;eats;Archaea;2;KINGDOM;NEMAGuild;PMCID: PMC2619405
2222;2283711;GENUS;Panagrolaimus;eats;Archaea;2;KINGDOM;NEMAGuild;
2223;2283075;GENUS;Plectus;eats;Archaea;2;KINGDOM;NEMAGuild;
2224;2279885;GENUS;Prismatolaimus;eats;Archaea;2;KINGDOM;NEMAGuild;
2225;2280381;GENUS;Prodesmodora;eats;Archaea;2;KINGDOM;NEMAGuild;
2226;2282603;GENUS;Prodorylaimus;eats;Archaea;2;KINGDOM;NEMAGuild;PMCID: PMC2619405
2227;2282607;GENUS;Pungentus;eats;Archaea;2;KINGDOM;NEMAGuild;PMCID: PMC2619405
2228;2279676;GENUS;Rhabditis;eats;Archaea;2;KINGDOM;NEMAGuild;
2229;2283127;GENUS;Rhabdolaimus;eats;Archaea;2;KINGDOM;NEMAGuild;
2230;2283040;GENUS;Teratocephalus;eats;Archaea;2;KINGDOM;NEMAGuild;
2231;2283761;GENUS;Acrobeles;eats;Bacteria;3;KINGDOM;NEMAGuild;
2232;2283754;GENUS;Acrobeloides;eats;Bacteria;3;KINGDOM;NEMAGuild;
2233;2282770;GENUS;Alaimus;eats;Bacteria;3;KINGDOM;NEMAGuild;
2234;2282756;GENUS;Amphidelus;eats;Bacteria;3;KINGDOM;NEMAGuild;
2235;2282747;GENUS;Aporcelaimellus;eats;Bacteria;3;KINGDOM;NEMAGuild;
2236;2283334;GENUS;Bastiania;eats;Bacteria;3;KINGDOM;NEMAGuild;
2237;2283209;GENUS;Cephalobus;eats;Bacteria;3;KINGDOM;NEMAGuild;
2238;5188658;GENUS;Diplogasteroides;eats;Bacteria;3;KINGDOM;NEMAGuild;PMCID: PMC2619405
2239;4405791;GENUS;Ecumenicus;eats;Bacteria;3;KINGDOM;NEMAGuild;PMCID: PMC2619405
2240;2283772;GENUS;Eucephalobus;eats;Bacteria;3;KINGDOM;NEMAGuild;
2241;4348568;GENUS;Eumonhystera;eats;Bacteria;3;KINGDOM;NEMAGuild;
2242;9619850;GENUS;Isolaimium;eats;Bacteria;3;KINGDOM;NEMAGuild;
2243;2282644;GENUS;Mesodorylaimus;eats;Bacteria;3;KINGDOM;NEMAGuild;PMCID: PMC2619405
2244;2283674;GENUS;Mesorhabditis;eats;Bacteria;3;KINGDOM;NEMAGuild;
2245;4555808;GENUS;Metateratocephalus;eats;Bacteria;3;KINGDOM;NEMAGuild;
2246;2281434;GENUS;Odontolaimus;eats;Bacteria;3;KINGDOM;NEMAGuild;PMCID: PMC2619405
2247;2283711;GENUS;Panagrolaimus;eats;Bacteria;3;KINGDOM;NEMAGuild;
2248;2283075;GENUS;Plectus;eats;Bacteria;3;KINGDOM;NEMAGuild;
2249;2279885;GENUS;Prismatolaimus;eats;Bacteria;3;KINGDOM;NEMAGuild;
2250;2280381;GENUS;Prodesmodora;eats;Bacteria;3;KINGDOM;NEMAGuild;
2251;2282603;GENUS;Prodorylaimus;eats;Bacteria;3;KINGDOM;NEMAGuild;PMCID: PMC2619405
2252;2282607;GENUS;Pungentus;eats;Bacteria;3;KINGDOM;NEMAGuild;PMCID: PMC2619405
2253;2279676;GENUS;Rhabditis;eats;Bacteria;3;KINGDOM;NEMAGuild;
2254;2283127;GENUS;Rhabdolaimus;eats;Bacteria;3;KINGDOM;NEMAGuild;
2255;2283040;GENUS;Teratocephalus;eats;Bacteria;3;KINGDOM;NEMAGuild;
2256;2282747;GENUS;Aporcelaimellus;eats;Chlorophyta;36;PHYLUM;NEMAGuild;
2257;4405791;GENUS;Ecumenicus;eats;Chlorophyta;36;PHYLUM;NEMAGuild;PMCID: PMC2619405
2258;2282644;GENUS;Mesodorylaimus;eats;Chlorophyta;36;PHYLUM;NEMAGuild;PMCID: PMC2619405
2259;2282603;GENUS;Prodorylaimus;eats;Chlorophyta;36;PHYLUM;NEMAGuild;PMCID: PMC2619405
2260;2282607;GENUS;Pungentus;eats;Chlorophyta;36;PHYLUM;NEMAGuild;PMCID: PMC2619405
2261;2282576;GENUS;Anatonchus;eats;Chromista;4;KINGDOM;NEMAGuild;PMCID: PMC2619405
2262;2282747;GENUS;Aporcelaimellus;eats;Chromista;4;KINGDOM;NEMAGuild;PMCID: PMC2619405
2263;2283346;GENUS;Clarkus;eats;Chromista;4;KINGDOM;NEMAGuild;PMCID: PMC2619405
2264;2282615;GENUS;Discolaimus;eats;Chromista;4;KINGDOM;NEMAGuild;PMCID: PMC2619405
2265;7350999;GENUS;Nygolaimus;eats;Chromista;4;KINGDOM;NEMAGuild;PMCID: PMC2619405
2266;2281434;GENUS;Odontolaimus;eats;Chromista;4;KINGDOM;NEMAGuild;PMCID: PMC2619405
2267;2284356;GENUS;Seinura;eats;Chromista;4;KINGDOM;NEMAGuild;PMCID: PMC2619405
